source_id,entity_type,entity_name,field_name,field_value,field_unit,page,bbox,trace_id,extraction_method,extraction_confidence,measurement_method,condition_tags,context_snippet,raw_field
2005A&A...429..887P,OpC,M45,distance,118,pc,1,"[111, 383, 161, 399]",doc15_p1,vlm_text,0.95,parallax,scope: global;metric: distance,"Hipparchos parallax measurements of stars in the Pleiades notoriously result in a cluster distance of 118 pc, which is approximately 10% shorter than the 'classical' result obtained from earlier main ",
2005A&A...429..887P,OpC,M45,distance,133.8,pc,1,"[435, 590, 476, 607]",doc15_p1,vlm_text,0.95,main sequence fitting,scope: global;metric: distance,"The concordant distances thus obtained from the V/(B-V), V/(V-I), V/(V-K) and K/(J-K) planes yield a mean of 133.8 ± 3 pc, in excellent agreement with both the pre-Hipparcos MS-fitting results, and th",
2005A&A...429..887P,OpC,M45,distance,135,pc,2,"[714, 481, 797, 499]",doc15_p2,vlm_text,0.95,trigonometric parallax,scope: global;metric: distance,"Most recently, Soderblom et al. (2004) have measured trigonometric parallaxes for three G and K dwarfs in the Pleiades, using the Fine Guidance Sensors on HST. Their net parallax result of 7.43 ± 0.17",
2005A&A...429..887P,OpC,M45,distance,133.8,pc,7,"[349, 766, 452, 784]",doc15_p7,vlm_text,0.95,main sequence fitting,scope: global;metric: distance,"Furthermore, the average of the best-fit distance moduli yields a Pleiades distance of 133.8 ± 3 pc, in complete agreement with the results obtained from binaries in the cluster (Pan et al. 2004; Muna",
2005A&A...429..887P,OpC,M45,fe_h,"-0.03",dex,1,"[365, 438, 398, 454]",doc15_p1,vlm_text,0.95,spectroscopy,scope: global;metric: metallicity,indicating that the cluster's photometric metallicity is substantially lower than its generally accepted spectroscopic metallicity of [Fe/H] = -0.03.,
2005A&A...429..887P,OpC,M45,fe_h,"-0.03",dex,2,"[146, 483, 181, 501]",doc15_p2,vlm_text,0.95,spectroscopy,scope: global;metric: metallicity,"In PSK03 we used the generally accepted spectroscopic metallicity for the Pleiades in our 'standard' fits, specifically [Fe/H] = -0.03 ± 0.06 (this value, plus error bar is taken from the catalogue of",
2005A&A...429..887P,OpC,M45,fe_h,"-0.03",dex,5,"[674, 627, 710, 644]",doc15_p5,vlm_text,0.95,spectroscopy,scope: global;metric: metallicity,"As in PSK03, reddenings for individual stars were taken from Breger (1986) (for those with no listing an average of E(B-V) = 0.04 was used) and Gratton's metallicity of [Fe/H] = -0.03 ± 0.06 was assum",
2005AJ....129.1616S,OpC,M45,dist_modulus,5.63 ± 0.02,mag,1,"[443, 502, 478, 519]",doc14_p1,vlm_text,0.98,astrometric parallax,scope: global;metric: distance_modulus,corresponding to a distance of 133.5 ± 1.2 pc or a distance modulus of (m − M) = 5.63 ± 0.02.,
2005AJ....129.1616S,OpC,M45,dist_modulus,5.65 ± 0.05,mag,8,"[79, 454, 921, 951]",doc14_p8,vlm_table,0.98,HST/FGS parallax,scope: global;metric: distance_modulus,Table 9: HST/FGS parallax | HST | 7.43 ± 0.17 | 134.6 ± 3.1 | 5.65 ± 0.05 | this paper,
2005AJ....129.1616S,OpC,M45,dist_modulus,5.60 ± 0.04,mag,8,"[79, 454, 921, 951]",doc14_p8,vlm_table,0.98,main sequence fitting,scope: global;metric: distance_modulus,Table 9: main sequence fitting | MS | 7.58 ± 0.14 | 131.9 ± 2.4 | 5.60 ± 0.04 | Pinsonneault et al. (1998),
2005AJ....129.1616S,OpC,M45,distance,133.5 ± 1.2,pc,1,"[778, 488, 822, 506]",doc14_p1,vlm_text,0.98,astrometric parallax,scope: global;metric: distance,"these four independent measures yield a best-estimate Pleiades distance of π_abs = 7.49 ± 0.07 milliseconds of arc, corresponding to a distance of 133.5 ± 1.2 pc",
2005AJ....129.1616S,OpC,M45,distance,134.6 ± 3.1,pc,8,"[79, 454, 921, 951]",doc14_p8,vlm_table,0.98,HST/FGS parallax,scope: global;metric: distance,Table 9: HST/FGS parallax | HST | 7.43 ± 0.17 | 134.6 ± 3.1 | 5.65 ± 0.05 | this paper,
2005AJ....129.1616S,OpC,M45,distance,131.9 ± 2.4,pc,8,"[79, 454, 921, 951]",doc14_p8,vlm_table,0.98,main sequence fitting,scope: global;metric: distance,Table 9: main sequence fitting | MS | 7.58 ± 0.14 | 131.9 ± 2.4 | 5.60 ± 0.04 | Pinsonneault et al. (1998),
2005AJ....129.1616S,OpC,M45,parallax,7.49 ± 0.07,mas,1,"[334, 488, 370, 506]",doc14_p1,vlm_text,0.98,astrometric parallax,scope: global;metric: parallax,"these four independent measures yield a best-estimate Pleiades distance of π_abs = 7.49 ± 0.07 milliseconds of arc, corresponding to a distance of 133.5 ± 1.2 pc or a distance modulus of (m − M) = 5.6",
2005AJ....129.1616S,OpC,M45,parallax,7.43 ± 0.17,mas,8,"[79, 454, 921, 951]",doc14_p8,vlm_table,0.98,HST/FGS parallax,scope: global;metric: parallax,Table 9: HST/FGS parallax | HST | 7.43 ± 0.17 | 134.6 ± 3.1 | 5.65 ± 0.05 | this paper,
2005AJ....129.1616S,OpC,M45,parallax,7.58 ± 0.14,mas,8,"[79, 454, 921, 951]",doc14_p8,vlm_table,0.98,main sequence fitting,scope: global;metric: parallax,Table 9: main sequence fitting | MS | 7.58 ± 0.14 | 131.9 ± 2.4 | 5.60 ± 0.04 | Pinsonneault et al. (1998),
2006A&A...446..611F,OpC,M45,cluster_age,75-100,Myr,2,"[368, 300, 391, 317]",doc11_p2,vlm_text,0.95,literature review,scope: global;metric: cluster_age,"The Pleiades (M45) is a young (~ 75-100 Myr), Population I cluster.",
2006A&A...446..611F,OpC,M45,dist_modulus,5.6,mag,2,"[127, 526, 197, 544]",doc11_p2,vlm_text,0.95,main sequence fitting,scope: global;metric: dist_modulus,corresponding to a distance modulus of about 5.60 mag,
2006A&A...446..611F,OpC,M45,distance,130,pc,2,"[154, 511, 185, 529]",doc11_p2,vlm_text,0.95,main sequence fitting,scope: global;metric: distance,"the previously accepted distance, which is based on comparing the cluster's main sequence with that of nearby stars, was ~130 pc",
2006A&A...446..611F,OpC,M45,fe_h,"-0.14 to +0.13",dex,2,"[226, 360, 262, 378]",doc11_p2,vlm_text,0.95,literature review,scope: global;metric: fe_h,"In particular, the metallicity of the cluster is estimated to be between -0.14 <= [Fe/H] <= +0.13",
2008A&A...483..567G,OpC,M45,cluster_age,100,Myr,1,"[457, 779, 488, 800]",doc26_p1,vlm_text,0.95,literature reference,scope: global;metric: cluster_age,"At the age of Coma Berenices (about 450 Myr, Bounatiro & Arimoto 1993), the A stars have spent more time on the Main Sequence than at the age the Pleiades (around 100 Myr, Meynet et al. 1993).",
2009AJ....138.1292S,OpC,M45,fe_h,0.03,dex,16,"[269, 267, 730, 755]",doc12_p16,vlm_table,0.98,high-resolution spectroscopy,scope: global;metric: fe_h,Table 3. Determinations of [Fe/H] for the Pleiades ... this study +0.03 ± 0.04,
2013IAUS..289...60M,OpC,M45,dist_modulus,5.65 ± 0.05,mag,2,"[87, 64, 719, 700]",doc21_p2,vlm_table,0.95,HST FGS parallax,scope: global;metric: dist_modulus,Table 1. Pleiades parallaxes... HST FGS parallax of 3 Pleiads 7.43±0.17 134.6±3.1 5.65±0.05 6,
2013IAUS..289...60M,OpC,M45,distance,134.6 ± 3.1,pc,2,"[87, 64, 719, 700]",doc21_p2,vlm_table,0.95,HST FGS parallax,scope: global;metric: distance,Table 1. Pleiades parallaxes... HST FGS parallax of 3 Pleiads 7.43±0.17 134.6±3.1 5.65±0.05 6,
2013IAUS..289...60M,OpC,M45,parallax,7.43 ± 0.17,mas,2,"[87, 64, 719, 700]",doc21_p2,vlm_table,0.95,HST FGS parallax,scope: global;metric: parallax,Table 1. Pleiades parallaxes... HST FGS parallax of 3 Pleiads 7.43±0.17 134.6±3.1 5.65±0.05 6,
2016A&A...595A..59M,OpC,M45,distance,134.8,pc,1,"[210, 366, 239, 385]",doc0_p1,vlm_text,0.98,twin method (parallax),scope: global;metric: distance,These parallaxes give a mean cluster parallax of 7.42 ± 0.09 mas corresponding to a mean cluster distance of 134.8 ± 1.7 pc.,
2016A&A...595A..59M,OpC,M45,distance,134.8,pc,7,"[135, 699, 167, 719]",doc0_p7,vlm_text,0.98,twin method (parallax),scope: global;metric: distance,Our main result is thus that the weighed mean parallax of the 15 stars obtained with the twin method yields a distance of 134.8 ± 1.7 pc to the Pleiades.,
2016A&A...595A..59M,OpC,M45,parallax,7.42,mas,1,"[644, 354, 658, 373]",doc0_p1,vlm_text,0.98,twin method (parallax),scope: global;metric: parallax,These parallaxes give a mean cluster parallax of 7.42 ± 0.09 mas corresponding to a mean cluster distance of 134.8 ± 1.7 pc.,
2016A&A...595A..59M,OpC,M45,parallax,7.42,mas,7,"[239, 428, 254, 448]",doc0_p7,vlm_text,0.98,twin method (parallax),scope: global;metric: parallax,"In turn, calculating the weighed mean of the 15 twin parallaxes gives a value of 7.42 ± 0.09 mas.",
2017A&A...598A..48G,OpC,M45,distance,134.4,pc,1,"[779, 436, 820, 452]",doc6_p1,vlm_text,0.98,moving cluster method,scope: global;metric: distance,We report a mean parallax of 7.44 ± 0.08 mas and distance of 134.4 pc that is consistent with the weighted mean of 135.0 ± 0.6 pc obtained from the non-Hipparcos results in the literature.,
2017A&A...598A..48G,OpC,M45,parallax,7.44,mas,1,"[573, 436, 681, 452]",doc6_p1,vlm_text,0.98,moving cluster method,scope: global;metric: parallax,We report a mean parallax of 7.44 ± 0.08 mas and distance of 134.4 pc that is consistent with the weighted mean of 135.0 ± 0.6 pc obtained from the non-Hipparcos results in the literature.,
2017PASJ...69....1T,OpC,M45,cluster_age,125.0,Myr,1,"[577, 462, 608, 480]",doc13_p1,vlm_text,0.95,isochrone fitting,scope: global;metric: cluster_age,This lead to a conclusion that [C/O] ratio was moderately subsolar (~ -0.2) in the primordial gas from which these Pleiades stars were formed ~ 120-130 Myr ago.,
2017PASJ...69....1T,OpC,M45,cluster_age,125.0,Myr,2,"[364, 471, 396, 489]",doc13_p2,vlm_text,0.95,isochrone fitting,scope: global;metric: cluster_age,"In view of this consideration, it is meaningful to check the C and O abundances of another well-known open cluster M 45 (Pleiades), which has an age of ~ 120-130 Myr",
2017PASJ...69....1T,OpC,M45,distance,136.2,pc,3,"[166, 558, 232, 576]",doc13_p3,vlm_text,0.98,photometric distance,scope: global;metric: distance,The V0(≡ V - AV) vs. (B - V)0 plots for the program stars are compared with the isochrones (where MV0 was reduced to V0 by using the distance of 136.2 pc; cf. Melis et al. 2014),
2017PASJ...69....1T,OpC,M45,distance,136.2,pc,12,"[738, 576, 795, 592]",doc13_p12,vlm_text,0.98,photometric distance,scope: global;metric: distance,"Fig. 1. (a) Solid lines: Theoretical PARSEC isochrone (Bressan et al. 2012, 2013) of solar-metallicity corresponding to the age of 125 Myr, which was converted from the absolute to apparent magnitude ",
2018A&A...613A..63B,OpC,M45,cluster_age,125,Myr,1,"[611, 130, 720, 154]",doc9_p1,vlm_text,0.98,isochrone fitting,scope: global;metric: cluster_age,The lithium-rotation connection in the 125 Myr-old Pleiades cluster,
2018Ap&SS.363...58E,OpC,M45,dist_modulus,5.68,mag,11,"[103, 158, 893, 873]",doc18_p11,vlm_table,0.95,kinematical parameters (TGAS+RAVE DR5),scope: global;metric: distance_modulus,Table 3: (m-M) | 5.68 ± 0.12 | Table 2,
2018Ap&SS.363...58E,OpC,M45,dist_modulus,5.48,mag,11,"[0, 0, 1000, 1000]",doc18_p11,vlm_table,0.9,kinematical parameters (HIP New),scope: global;metric: distance_modulus,Table 3: (m-M) | 5.48 ± 0.32 | Table 1,
2018Ap&SS.363...58E,OpC,M45,distance,136.8,pc,1,"[555, 343, 578, 368]",doc18_p1,vlm_text,0.98,parallax (Gaia DR1),scope: global;metric: distance,"For the Pleiades stars taken from Gaia, we found mean heliocentric distance as 136.8 ± 6.4 pc, and the apex position is calculated as...",
2018Ap&SS.363...58E,OpC,M45,distance,134.4 +2.9 -2.8,pc,1,"[518, 860, 562, 878]",doc18_p1,vlm_text,0.95,moving cluster method,scope: global;metric: distance,"Using the moving cluster method, Galli et al. (2017) gave the distance value as 134.4 +2.9 -2.8 pc.",
2018Ap&SS.363...58E,OpC,M45,distance,136.2,pc,1,"[584, 876, 628, 894]",doc18_p1,vlm_text,0.95,VLBI,scope: global;metric: distance,Melis et al. (2014) determined the distance of 136.2 ± 1.2 pc to the Pleiades based on Very Long Baseline Interferometry (VLBI).,
2018Ap&SS.363...58E,OpC,M45,distance,138.0,pc,2,"[80, 145, 123, 163]",doc18_p2,vlm_text,0.95,double stars orbital modeling,scope: global;metric: distance,The method of double stars orbital modeling led to cluster's distance value of 138.0 ± 1.5 pc (Groenewegen et al. 2007).,
2018Ap&SS.363...58E,OpC,M45,distance,134.8,pc,2,"[373, 161, 417, 179]",doc18_p2,vlm_text,0.95,twin stars method,scope: global;metric: distance,"Recently, the twin stars method yielded the distance of 134.8 ± 1.7 pc to the Pleiades open cluster (Mädler et al. 2016).",
2018Ap&SS.363...58E,OpC,M45,distance,120.2,pc,2,"[157, 256, 201, 273]",doc18_p2,vlm_text,0.95,parallax (Hipparcos re-calibrated),scope: global;metric: distance,"However, van Leeuwen (2009), based on the re-calibrated parallaxes of 53 stars of the Hipparcos data (ESA, 1997), derived a distance 120.2 ± 1.9 pc, which differs from the above estimates.",
2018Ap&SS.363...58E,OpC,M45,distance,136.8,pc,5,"[578, 570, 622, 588]",doc18_p5,vlm_text,0.95,parallax (Gaia DR1/TGAS),scope: global;metric: distance,"For n=17 single stars in the Pleiades, the average parallax value was converted into the mean heliocentric distance of 136.8 ± 6.4 pc.",
2018Ap&SS.363...58E,OpC,M45,distance,136.8,pc,11,"[103, 208, 873, 868]",doc18_p11,vlm_table,0.95,parallax (TGAS+RAVE DR5),scope: global;metric: distance,"Table 3: d, pc | 136.8 ± 6.4 | Table 2",
2018Ap&SS.363...58E,OpC,M45,distance,124.5,pc,11,"[103, 209, 873, 871]",doc18_p11,vlm_table,0.9,kinematical parameters (HIP New),scope: global;metric: distance,"Table 3: d, pc | 124.5 ± 24.1 | Table 1",
2018Ap&SS.363...58E,OpC,M45,parallax,7.45,mas,2,"[213, 98, 248, 116]",doc18_p2,vlm_text,0.95,parallax (Gaia),scope: global;metric: parallax,parallax value as 7.45 ± 0.3 mas corresponding to a distance of about 134 ± 6 pc.,
2018ApJ...863...67G,OpC,M45,cluster_age,112,Myr,20,"[79, 90, 920, 498]",doc8_p20,vlm_table,0.95,isochrone fitting,scope: global;metric: cluster_age,"Table 3: Best Fit Ages and [Fe/H] ... The Pleiades ... B_T, V_T ... P(Ω/Ωc = 0.3) ... 112^{+2}_{-26}",
2018ApJ...863...67G,OpC,M45,dist_modulus,5.64,mag,3,"[804, 570, 875, 588]",doc8_p3,vlm_text,0.98,Gaia parallax,scope: global;metric: dist_modulus,Our adopted distance modulus and extinction for this cluster are: 5.64 mag (Gaia Collaboration et al. 2016)...,
2018ApJ...863...67G,OpC,M45,fe_h,0.03,dex,3,"[626, 610, 662, 628]",doc8_p3,vlm_text,0.98,spectroscopy,scope: global;metric: fe_h,Soderblom et al. (2009) found [Fe/H] = 0.03 ± 0.05 from spectroscopic measurements of 20 Pleiads.,
2018MNRAS.473.4612K,OpC,M45,parallax,7.48,mas,8,"[805, 184, 917, 200]",doc4_p8,vlm_text,0.98,Gaia parallax,scope: global;metric: parallax,"Adopting the Pleiades parallax of ϖ = 7.48 ± 0.03 mas (Gaia Collaboration et al. 2017), median proper motion of our known Pleiades members...",
2018MNRAS.475..139Z,OpC,M45,cluster_age,120,Myr,1,"[377, 861, 476, 876]",doc1_p1,vlm_text,0.98,literature compilation,scope: global;metric: cluster_age,"With an age of 120 ± 10 Myr (Basri et al. 1996; Martín et al. 1998a; Stauffer et al. 1998), a distance of 133.5 ± 1.2 pc (Soderblom et al. 2005; Melis et al. 2014; Galli et al. 2017)...",
2018MNRAS.475..139Z,OpC,M45,distance,133.5,pc,1,"[651, 684, 752, 700]",doc1_p1,vlm_text,0.98,trigonometric parallax,scope: global;metric: distance,"With an age of 120 ± 10 Myr (Basri et al. 1996; Martín et al. 1998a; Stauffer et al. 1998), a distance of 133.5 ± 1.2 pc (Soderblom et al. 2005; Melis et al. 2014; Galli et al. 2017)...",
2019A&A...628A..66L,OpC,M45,cluster_age,125,Myr,5,"[918, 374, 950, 391]",doc17_p5,vlm_text,0.9,kinematic method and model fitting,scope: global;metric: cluster_age,"The kinematic method returned a total of 2281 member candidates with G = 2.77–21.0 mag, corresponding to model-dependent masses of 4.78–0.048 M assuming an age of 125 Myr for the Pleiades.",
2019A&A...628A..66L,OpC,M45,cluster_age,132.0,Myr,8,"[67, 455, 99, 472]",doc17_p8,vlm_text,0.95,white dwarf cooling age,scope: global;metric: cluster_age,"From its unique white dwarf LB 1497, and assuming E(B − V) = 0.045 (Gaia Collaboration et al. 2018a), we derive an age of 132+26−27 Myr for the Pleiades...",
2019A&A...628A..66L,OpC,M45,cluster_age,132.0,Myr,10,"[682, 759, 714, 775]",doc17_p10,vlm_text,0.95,white dwarf cooling age,scope: global;metric: cluster_age,"We inferred ages of 132+26−27 Myr and 705+76−54 Myr from the WD members within the tidal radius of the Pleiades and Praesepe, respectively, taking into account reddening towards the clusters.",
2019A&A...628A..66L,OpC,M45,distance,135.15,pc,2,"[0, 0, 1000, 1000]",doc17_p2,vlm_text,0.95,kinematic and Bayesian approach,scope: global;metric: distance,"We infer a distance of 135.15±0.43 pc for the Pleiades from the Bayesian approach of Luri et al. (2018) and kinematic members (Table 1), in agreement with the majority of studies and with the distance",
2019A&A...628A..66L,OpC,M45,distance,135.15,pc,5,"[67, 66, 950, 183]",doc17_p5,vlm_table,0.95,kinematic and Bayesian approach,scope: global;metric: distance,"Table 1. Positional and kinematics data of the Pleiades, Praesepe, and α Per clusters... Pleiades 135.15±0.43",
2019A&A...628A..66L,OpC,M45,distance,135.15,pc,5,"[857, 216, 950, 233]",doc17_p5,vlm_text,0.95,kinematic and Bayesian approach,scope: global;metric: distance,"We infer a distance of 135.15±0.43 pc for the Pleiades from the Bayesian approach of Luri et al. (2018) and kinematic members (Table 1), in agreement with the majority of studies and with the distance",
2019A&A...628A..66L,OpC,M45,parallax,7.34,mas,5,"[223, 889, 331, 906]",doc17_p5,vlm_text,0.9,parallax,scope: global;metric: parallax,"Abramson (2018) used Gaia DR2 to provide a new estimate of the parallax (7.34±0.27 mas), translating into a mean distance of 136.2±5.0 pc.",
2022MNRAS.511.5718M,OpC,M45,distance,136,pc,1,"[87, 599, 133, 614]",doc5_p1,vlm_text,0.95,literature value,scope: global;metric: distance,"At 136 pc and with ~1200 members, the Pleiades is a nearby and populous young open cluster that serves as a test-bed for stellar evolution...",
2022MNRAS.511.5718M,OpC,M45,fe_h,0.03,dex,2,"[157, 705, 190, 720]",doc5_p2,vlm_text,0.95,high-resolution spectroscopy,scope: global;metric: fe_h,"Soderblom et al. (2009) analysed high-resolution and high-SNR spectra of 20 solar-type Pleiads, finding [Fe/H] = +0.03 ± 0.02 (stat.) ± 0.05 (sys.).",
2022RMxAA..58..315M,OpC,M45,parallax,8.6,mas,3,"[331, 184, 394, 202]",doc23_p3,vlm_text,0.95,Hipparcos astrometry,scope: global;metric: parallax,"The Hipparcos parallax is too large at approximately 8.6 mas, placing the Pleiades main sequence about 0.5 mag fainter with respect to the well-established main sequence at its metallicity.",
2023A&A...677A.162B,OpC,M45,cluster_age,120,Myr,2,"[58, 63, 941, 420]",doc24_p2,vlm_table,0.95,isochrone fitting,scope: global;metric: cluster_age,"Table 1. Compilation of abundance, αML, and age estimates for the Pleiades open cluster based on isochrone fitting. ... DA Bouy et al. (2015) ... 120",
2023A&A...677A.162B,OpC,M45,cluster_age,125 ± 35,Myr,2,"[58, 63, 941, 420]",doc24_p2,vlm_table,0.95,isochrone fitting,scope: global;metric: cluster_age,"Table 1. Compilation of abundance, αML, and age estimates for the Pleiades open cluster based on isochrone fitting. ... TY Gossage et al. (2018) ... 125 ± 35",
2023A&A...677A.162B,OpC,M45,cluster_age,120 ± 20,Myr,2,"[58, 63, 941, 420]",doc24_p2,vlm_table,0.95,isochrone fitting,scope: global;metric: cluster_age,"Table 1. Compilation of abundance, αML, and age estimates for the Pleiades open cluster based on isochrone fitting. ... G3 Heyl et al. (2022) ... 120 ± 20",
2023A&A...677A.162B,OpC,M45,fe_h,"+0.03 ± 0.05",dex,2,"[58, 63, 941, 420]",doc24_p2,vlm_table,0.95,isochrone fitting,scope: global;metric: fe_h,"Table 1. Compilation of abundance, αML, and age estimates for the Pleiades open cluster based on isochrone fitting. ... [Fe/H] +0.03 ± 0.05 ... DA Bouy et al. (2015)",
2023A&A...677A.162B,OpC,M45,fe_h,> +0.29,dex,2,"[58, 63, 941, 420]",doc24_p2,vlm_table,0.95,isochrone fitting,scope: global;metric: fe_h,"Table 1. Compilation of abundance, αML, and age estimates for the Pleiades open cluster based on isochrone fitting. ... [Fe/H] > +0.29 ... TY Gossage et al. (2018)",
2023A&A...677A.162B,OpC,M45,fe_h,"+0.18 (+0.29, -0.15)",dex,2,"[58, 63, 941, 420]",doc24_p2,vlm_table,0.95,isochrone fitting,scope: global;metric: fe_h,"Table 1. Compilation of abundance, αML, and age estimates for the Pleiades open cluster based on isochrone fitting. ... [Fe/H] +0.18 (+0.29, -0.15) ... 2M Gossage et al. (2018)",
