source_id,entity_type,entity_name,field_name,field_value,field_unit,page,bbox,trace_id,extraction_method,extraction_confidence,measurement_method,condition_tags,context_snippet,raw_field
2004A&A...418L..31M,OpC,M45,fe_h,0.00 ± 0.03,dex,1,"[733, 691, 769, 709]",doc2_p1,vlm_text,0.95,spectroscopic measurement,scope: global;metric: metallicity,"the metallicity of the Pleiades has been measured several times and with different methods, which generally converged to a mean value of [Fe/H]=0.00±0.03 (e.g. Stauffer et al. 2003).",
2005A&A...429..645S,OpC,M45,cluster_age,125,Myr,7,"[391, 364, 453, 386]",doc10_p7,vlm_text,0.95,isochrone fitting (adopted),scope: global;metric: cluster_age,"An age of 125 Myr has been adopted (Stauffer, Schultz & Kirkpatrick 1998); a change in this age by -25 or +75 Myr does not affect the conclusions below.",
2005A&A...429..645S,OpC,M45,distance,132,pc,1,"[276, 708, 308, 730]",doc10_p1,vlm_text,0.95,main sequence fitting,scope: global;metric: distance,"The 'long' distance scale of 132 ± 3 pc was established by main sequence fitting analyses (e.g., Johnson 1957; Meynet, Mermilliod & Maeder 1993).",
2005A&A...429..645S,OpC,M45,distance,120,pc,1,"[691, 594, 722, 616]",doc10_p1,vlm_text,0.95,trigonometrical parallaxes (Hipparcos),scope: global;metric: distance,A 'short' distance scale of 120 ± 3 pc (van Leeuwen 2004) has been found using trigonometrical parallaxes observed by the Hipparcos space satellite (Perryman et al. 1997).,
2005A&A...429..645S,OpC,M45,distance,120,pc,10,"[65, 54, 906, 697]",doc10_p10,vlm_table,0.95,parallax (Hipparcos),scope: global;metric: distance,Table 8. Summary of the different distances found for the Pleiades or for Pleiades members... Hipparchos parallaxes (van Leeuwen 2004) 120 ± 3,
2005A&A...429..645S,OpC,M45,distance,132.4,pc,10,"[65, 54, 906, 697]",doc10_p10,vlm_table,0.95,main sequence fitting,scope: global;metric: distance,Table 8. Summary of the different distances found for the Pleiades or for Pleiades members... MS fitting (Stello & Nissen 2001) 132.4 ± 1.8,
2005A&A...429..645S,OpC,M45,distance,130.9,pc,10,"[65, 54, 906, 697]",doc10_p10,vlm_table,0.95,parallax (ground-based),scope: global;metric: distance,Table 8. Summary of the different distances found for the Pleiades or for Pleiades members... Ground-based parallaxes 130.9 ± 7.4,
2005A&A...429..645S,OpC,M45,distance,134.6,pc,10,"[65, 54, 906, 697]",doc10_p10,vlm_table,0.95,parallax (HST),scope: global;metric: distance,Table 8. Summary of the different distances found for the Pleiades or for Pleiades members... HST parallaxes of three Pleiades stars 134.6 ± 3.1,
2005A&A...429..645S,OpC,M45,distance,131,pc,10,"[65, 54, 906, 697]",doc10_p10,vlm_table,0.95,moving cluster method,scope: global;metric: distance,Table 8. Summary of the different distances found for the Pleiades or for Pleiades members... Narayanan & Gould (1999) 131 ± 11,
2005A&A...429..645S,OpC,M45,distance,129,pc,10,"[65, 54, 906, 697]",doc10_p10,vlm_table,0.95,parallax (Hipparcos reanalysis),scope: global;metric: distance,Table 8. Summary of the different distances found for the Pleiades or for Pleiades members... Makarov (2002) 129 ± 3,
2005A&A...429..645S,OpC,M45,fe_h,"-0.034",dex,1,"[848, 838, 862, 859]",doc10_p1,vlm_text,0.95,high-resolution spectroscopy,scope: global;metric: fe_h,"Also, Boesgaard & Friel (1990) have measured the iron abundance of the Pleiades to be approximately solar ([Fe/H] = -0.034 ± 0.024) from high-resolution spectra of twelve F dwarfs in the cluster",
2005A&A...429..887P,OpC,M45,cluster_age,100,Myr,7,"[773, 298, 839, 316]",doc22_p7,vlm_text,0.95,estimated,scope: global;metric: age,The Pleiades is known to be anomalous in several respects - we know it is very young (~ 100 Myr)...,
2005A&A...429..887P,OpC,M45,dist_modulus,5.46,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,MS-fitting,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... V/(B-V) (full sample) ... 5.46 ± 0.06,
2005A&A...429..887P,OpC,M45,dist_modulus,5.67,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,MS-fitting,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... V/(B-V) (MV < 6.0 only) ... 5.67 ± 0.06,
2005A&A...429..887P,OpC,M45,dist_modulus,5.37,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,MS-fitting,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... V/(B-V) (MV < 6.0 only) ... 5.37 ± 0.06,
2005A&A...429..887P,OpC,M45,dist_modulus,5.58,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,MS-fitting,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... V/(V-I) ... 5.58 ± 0.04,
2005A&A...429..887P,OpC,M45,dist_modulus,5.39,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,MS-fitting,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... V/(V-I) ... 5.39 ± 0.04,
2005A&A...429..887P,OpC,M45,dist_modulus,5.67,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,MS-fitting,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... V/(V-K) ... 5.67 ± 0.06,
2005A&A...429..887P,OpC,M45,dist_modulus,5.53,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,MS-fitting,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... V/(V-K) ... 5.53 ± 0.06,
2005A&A...429..887P,OpC,M45,dist_modulus,5.61,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,MS-fitting,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... K/(J-K) (with [Fe/H] dependence) ... 5.61 ± 0.05,
2005A&A...429..887P,OpC,M45,dist_modulus,5.49,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,MS-fitting,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... K/(J-K) (with [Fe/H] dependence) ... 5.49 ± 0.05,
2005A&A...429..887P,OpC,M45,dist_modulus,5.61,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,MS-fitting,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... K/(J-K) (no [Fe/H] dependence) ... 5.61 ± 0.05,
2005A&A...429..887P,OpC,M45,dist_modulus,5.61,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,MS-fitting,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... K/(J-K) (no [Fe/H] dependence) ... 5.61 ± 0.05,
2005A&A...429..887P,OpC,M45,dist_modulus,5.37,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,parallax,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... Hipparcos result (van Leeuwen 1999) ... 5.37 ± 0.07,
2005A&A...429..887P,OpC,M45,dist_modulus,5.76,mag,7,"[65, 205, 906, 843]",doc22_p7,vlm_table,0.98,MS-fitting,scope: global;metric: distance_modulus,Table 1. Summary of MS-fitting results for the Pleiades. ... V/(B-V) (full sample) ... 5.76 ± 0.06,
2005A&A...429..887P,OpC,M45,distance,118,pc,1,"[111, 383, 161, 399]",doc22_p1,vlm_text,0.98,parallax,scope: global;metric: distance,Hipparchos parallax measurements of stars in the Pleiades notoriously result in a cluster distance of 118 pc...,
2005A&A...429..887P,OpC,M45,distance,133.8,pc,7,"[349, 766, 452, 784]",doc22_p7,vlm_text,0.98,MS-fitting,scope: global;metric: distance,"Furthermore, the average of the best-fit distance moduli yields a Pleiades distance of 133.8 ± 3 pc...",
2005A&A...429..887P,OpC,M45,distance,133.8,pc,1,"[435, 590, 476, 607]",doc22_p1,vlm_text,0.98,MS-fitting,scope: global;metric: distance,"The concordant distances thus obtained from the V/(B-V), V/(V-I), V/(V-K) and K/(J-K) planes yield a mean of 133.8 ± 3 pc...",
2005AJ....129.1616S,OpC,M45,dist_modulus,5.63 ± 0.02,mag,1,"[443, 502, 478, 519]",doc8_p1,vlm_text,0.98,astrometric parallax,scope: global;metric: dist_modulus,"these four independent measures yield a best-estimate Pleiades distance of π_abs = 7.49 ± 0.07 milliseconds of arc, corresponding to a distance of 133.5 ± 1.2 pc or a distance modulus of (m − M) = 5.6",
2005AJ....129.1616S,OpC,M45,dist_modulus,5.65 ± 0.05,mag,8,"[79, 454, 921, 951]",doc8_p8,vlm_table,0.98,astrometric parallax,scope: global;metric: dist_modulus,Table 9: HST/FGS parallax ... d (pc) 134.6 ± 3.1 ... (m-M) 5.65 ± 0.05,
2005AJ....129.1616S,OpC,M45,distance,133.5 ± 1.2,pc,1,"[778, 488, 822, 506]",doc8_p1,vlm_text,0.98,astrometric parallax,scope: global;metric: distance,"these four independent measures yield a best-estimate Pleiades distance of π_abs = 7.49 ± 0.07 milliseconds of arc, corresponding to a distance of 133.5 ± 1.2 pc or a distance modulus of (m − M) = 5.6",
2005AJ....129.1616S,OpC,M45,distance,134.6 ± 3.1,pc,8,"[79, 454, 921, 951]",doc8_p8,vlm_table,0.98,astrometric parallax,scope: global;metric: distance,Table 9: HST/FGS parallax ... d (pc) 134.6 ± 3.1 ... (m-M) 5.65 ± 0.05,
2005AJ....129.1616S,OpC,M45,parallax,7.49 ± 0.07,mas,1,"[334, 488, 370, 506]",doc8_p1,vlm_text,0.98,astrometric parallax,scope: global;metric: parallax,"these four independent measures yield a best-estimate Pleiades distance of π_abs = 7.49 ± 0.07 milliseconds of arc, corresponding to a distance of 133.5 ± 1.2 pc or a distance modulus of (m − M) = 5.6",
2006A&A...446..611F,OpC,M45,cluster_age,87.5,Myr,2,"[368, 300, 391, 317]",doc17_p2,vlm_text,0.95,literature review,scope: global;metric: cluster_age,"The Pleiades (M45) is a young (~ 75-100 Myr), Population I cluster.",
2006A&A...446..611F,OpC,M45,fe_h,"-0.005",dex,2,"[226, 360, 262, 378]",doc17_p2,vlm_text,0.95,literature review,scope: global;metric: fe_h,"In particular, the metallicity of the cluster is estimated to be between -0.14 <= [Fe/H] <= +0.13 (e.g., -0.034 +/- 0.024 Boesgaard & Friel 1990, 0.0260 +/- 0.103 Cayrel de Strobel 1990, -0.11 +/- 0.0",
2007ApJS..172..663S,OpC,M45,cluster_age,100,Myr,10,"[777, 807, 812, 827]",doc21_p10,vlm_text,0.95,isochrone fitting,scope: global;metric: cluster_age,"The age of the Pleiades is not as well-defined, but is probably somewhere between 100 and 125 Myr (Meynet, Mermilliod, & Maeder 1993; Stauffer et al. 1998). We adopt 100 Myr for the purposes of this d",
2007ApJS..172..663S,OpC,M45,distance,133,pc,10,"[616, 767, 678, 787]",doc21_p10,vlm_text,0.95,literature reference,scope: global;metric: distance,"We take the distance to the Pleiades as 133 pc, and refer the reader to Soderblom et al. (2005) for a discussion and a listing of the most recent determinations.",
2008A&A...483..567G,OpC,M45,cluster_age,100,Myr,1,"[457, 779, 488, 800]",doc23_p1,vlm_text,0.95,literature reference,scope: global;metric: cluster_age,"At the age of Coma Berenices (about 450 Myr, Boumatiro & Arimoto 1993), the A stars have spent more time on the Main Sequence than at the age the Pleiades (around 100 Myr, Meynet et al. 1993).",
2008A&A...483..567G,OpC,M45,distance,134,pc,1,"[250, 889, 281, 911]",doc23_p1,vlm_text,0.95,literature reference,scope: global;metric: distance,"High-resolution spectroscopy of A and F stars in the Pleiades is feasible with 2-m class telescopes down to magnitude V=9 which corresponds to the earliest F stars, the distance to this cluster being ",
2008ApJ...678..431C,OpC,M45,cluster_age,125,Myr,1,"[522, 486, 597, 505]",doc19_p1,vlm_text,0.95,lithium dating / isochrone fitting,scope: global;metric: cluster_age,"Both figures are sensitive to the cluster age, for which we have used the currently favored value of 125 Myr.",
2008ApJ...678..431C,OpC,M45,cluster_age,1.25 x 10^8,yr,3,"[429, 390, 467, 409]",doc19_p3,vlm_text,0.95,lithium dating,scope: global;metric: cluster_age,The age of the Pleiades has been established from lithium dating as 1.25 x 10^8 yr (Stauffer et al. 1998).,
2008ApJ...678..431C,OpC,M45,cluster_age,125,Myr,11,"[135, 646, 208, 664]",doc19_p11,vlm_text,0.95,isochrone fitting,scope: global;metric: cluster_age,The isochrone is that for the measured cluster age of 125 Myr.,
2008ApJ...678..431C,OpC,M45,distance,133,pc,12,"[609, 258, 666, 277]",doc19_p12,vlm_text,0.95,photometric distance,scope: global;metric: distance,"Using the Pleiades distance of 133 pc, these apparent magnitudes are readily converted to absolute ones...",
2008ApJ...678..431C,OpC,M45,distance,133,pc,17,"[134, 273, 191, 292]",doc19_p17,vlm_text,0.95,photometric distance,scope: global;metric: distance,"At the Pleiades distance of 133 pc, the corresponding physical separation is 1400 AU.",
2008ApJ...678..431C,OpC,M45,distance,133,pc,21,"[379, 183, 435, 202]",doc19_p21,vlm_text,0.95,photometric distance,scope: global;metric: distance,"We have assigned all members a distance of 133 pc, although there will naturally be some variation.",
2009AJ....138.1292S,OpC,M45,fe_h,0.03,dex,16,"[269, 267, 730, 755]",doc9_p16,vlm_table,0.98,high-resolution spectroscopy,scope: global;metric: fe_h,Table 3. Determinations of [Fe/H] for the Pleiades ... this study +0.03 ± 0.04,
2013IAUS..289...60M,OpC,M45,dist_modulus,5.65 ± 0.05,mag,2,"[87, 64, 719, 700]",doc11_p2,vlm_table,0.95,HST FGS parallax,scope: global;metric: distance_modulus,Table 1. Pleiades parallaxes... HST FGS parallax of 3 Pleiads 7.43±0.17 134.6±3.1 5.65±0.05 6,
2013IAUS..289...60M,OpC,M45,distance,134.6 ± 3.1,pc,2,"[87, 64, 719, 700]",doc11_p2,vlm_table,0.95,HST FGS parallax,scope: global;metric: distance,Table 1. Pleiades parallaxes... HST FGS parallax of 3 Pleiads 7.43±0.17 134.6±3.1 5.65±0.05 6,
2013IAUS..289...60M,OpC,M45,parallax,7.43 ± 0.17,mas,2,"[87, 64, 719, 700]",doc11_p2,vlm_table,0.95,HST FGS parallax,scope: global;metric: parallax,Table 1. Pleiades parallaxes... HST FGS parallax of 3 Pleiads 7.43±0.17 134.6±3.1 5.65±0.05 6,
2016A&A...595A..59M,OpC,M45,distance,134.8,pc,1,"[210, 366, 239, 385]",doc0_p1,vlm_text,0.98,twin method (parallax),scope: global;metric: distance,These parallaxes give a mean cluster parallax of 7.42 ± 0.09 mas corresponding to a mean cluster distance of 134.8 ± 1.7 pc.,
2016A&A...595A..59M,OpC,M45,distance,134.8,pc,7,"[135, 699, 167, 719]",doc0_p7,vlm_text,0.98,twin method (parallax),scope: global;metric: distance,Our main result is thus that the weighed mean parallax of the 15 stars obtained with the twin method yields a distance of 134.8 ± 1.7 pc to the Pleiades.,
2016A&A...595A..59M,OpC,M45,parallax,7.42,mas,1,"[644, 354, 658, 373]",doc0_p1,vlm_text,0.98,twin method (parallax),scope: global;metric: parallax,These parallaxes give a mean cluster parallax of 7.42 ± 0.09 mas corresponding to a mean cluster distance of 134.8 ± 1.7 pc.,
2016A&A...595A..59M,OpC,M45,parallax,7.42,mas,7,"[239, 428, 254, 448]",doc0_p7,vlm_text,0.98,twin method (parallax),scope: global;metric: parallax,"In turn, calculating the weighed mean of the 15 twin parallaxes gives a value of 7.42 ± 0.09 mas.",
2016AJ....152..115S,OpC,M45,cluster_age,125,Myr,2,"[785, 105, 851, 123]",doc14_p2,vlm_text,0.98,isochrone fitting,scope: global;metric: cluster_age,"Because of its proximity (136.2 pc, Melis et al. 2014), richness (more than 1500 probable members, Sarro et al. 2014), age (125 Myr, Stauffer, Schulz, & Kirkpatrick 1998)...",
2016AJ....152..115S,OpC,M45,distance,136.2,pc,2,"[877, 79, 921, 96]",doc14_p2,vlm_text,0.98,parallax,scope: global;metric: distance,"Because of its proximity (136.2 pc, Melis et al. 2014), richness (more than 1500 probable members, Sarro et al. 2014), age (125 Myr, Stauffer, Schulz, & Kirkpatrick 1998)...",
2016AJ....152..115S,OpC,M45,distance,136.2,pc,22,"[493, 382, 559, 399]",doc14_p22,vlm_text,0.98,parallax,scope: global;metric: distance,"We base the mass estimates in both the Pleiades and NGC 2264 on the BHAC15 isochrones, adopting ages of 125 Myr and 3 Myr respectively. We also adopt distances of 136.2 pc and 760 pc, and Av values of",
2017A&A...598A..48G,OpC,M45,distance,134.4,pc,1,"[779, 436, 820, 452]",doc13_p1,vlm_text,0.98,moving cluster method,scope: global;metric: distance,We report a mean parallax of 7.44 ± 0.08 mas and distance of 134.4 +2.9 -2.8 pc that is consistent with the weighted mean of 135.0 ± 0.6 pc obtained from the non-Hipparcos results in the literature.,
2017A&A...598A..48G,OpC,M45,parallax,7.44,mas,1,"[573, 436, 681, 452]",doc13_p1,vlm_text,0.98,moving cluster method,scope: global;metric: parallax,We report a mean parallax of 7.44 ± 0.08 mas and distance of 134.4 +2.9 -2.8 pc that is consistent with the weighted mean of 135.0 ± 0.6 pc obtained from the non-Hipparcos results in the literature.,
2017PASJ...69....1T,OpC,M45,cluster_age,120-130,Myr,1,"[577, 462, 608, 480]",doc12_p1,vlm_text,0.95,isochrone fitting,scope: global;metric: cluster_age,primordial gas from which these Pleiades stars were formed ~ 120-130 Myr ago.,
2017PASJ...69....1T,OpC,M45,cluster_age,120-130,Myr,2,"[364, 471, 396, 489]",doc12_p2,vlm_text,0.95,isochrone fitting,scope: global;metric: cluster_age,"M 45 (Pleiades), which has an age of ~ 120-130 Myr",
2017PASJ...69....1T,OpC,M45,distance,136.2,pc,3,"[166, 558, 232, 576]",doc12_p3,vlm_text,0.95,parallax,scope: global;metric: distance,using the distance of 136.2 pc; cf. Melis et al. 2014,
2017PASJ...69....1T,OpC,M45,fe_h,,dex,5,"[523, 862, 537, 880]",doc12_p5,vlm_text,0.9,spectroscopy,scope: global;metric: fe_h,while [Fe/H] appears to be nearly solar,
2018A&A...613A..63B,OpC,M45,cluster_age,125,Myr,1,"[611, 130, 720, 154]",doc3_p1,vlm_text,0.98,isochrone fitting,scope: global;metric: cluster_age,The lithium-rotation connection in the 125 Myr-old Pleiades cluster,
2018Ap&SS.363...58E,OpC,M45,distance,136.8,pc,1,"[555, 343, 578, 368]",doc7_p1,vlm_text,0.98,parallax,scope: global;metric: distance,"For the Pleiades stars taken from Gaia, we found mean heliocentric distance as 136.8 ± 6.4 pc...",
2018Ap&SS.363...58E,OpC,M45,distance,136.8,pc,5,"[578, 570, 622, 588]",doc7_p5,vlm_text,0.98,parallax,scope: global;metric: distance,"For n=17 single stars in the Pleiades, the average parallax value was converted into the mean heliocentric distance of 136.8 ± 6.4 pc.",
2018Ap&SS.363...58E,OpC,M45,distance,136.8,pc,11,"[0, 0, 1000, 1000]",doc7_p11,vlm_table,0.98,parallax,scope: global;metric: distance,"Table 3: d, pc | 136.8 ± 6.4 | Table 2",
2018ApJ...863...67G,OpC,M45,cluster_age,112,Myr,20,"[79, 90, 920, 498]",doc5_p20,vlm_table,0.95,isochrone fitting,scope: global;metric: cluster_age,"Table 3 Best Fit Ages and [Fe/H] ... The Pleiades ... B_T, V_T ... P(Omega/Omega_c=0.3) ... 112^{+2}_{-26}",
2018ApJ...863...67G,OpC,M45,dist_modulus,5.64,mag,3,"[804, 570, 875, 588]",doc5_p3,vlm_text,0.98,photometric distance modulus,scope: global;metric: dist_modulus,Our adopted distance modulus and extinction for this cluster are: 5.64 mag (Gaia Collaboration et al. 2016)...,
2018ApJ...863..179S,OpC,M45,cluster_age,120,Myr,2,"[281, 396, 348, 413]",doc18_p2,vlm_text,0.95,literature reference,scope: global;metric: cluster_age,"we observed five members of the Pleiades, a 120 Myr old open cluster (Kharchenko et al. 2005).",
2018MNRAS.473.4612K,OpC,M45,parallax,7.48,mas,8,"[805, 184, 917, 200]",doc16_p8,vlm_text,0.98,Gaia parallax,scope: global;metric: parallax,"Adopting the Pleiades parallax of ϖ = 7.48 ± 0.03 mas (Gaia Collaboration et al. 2017), median proper motion of our known Pleiades members...",
2019A&A...628A..66L,OpC,M45,cluster_age,132,Myr,5,"[0, 0, 1000, 1000]",doc20_p5,vlm_text,0.95,white dwarf cooling,scope: global;metric: cluster_age,"We inferred ages of 132+26−27 Myr and 705+76−54 Myr from the WD members within the tidal radius of the Pleiades and Praesepe, respectively...",
2019A&A...628A..66L,OpC,M45,cluster_age,132,Myr,8,"[67, 455, 99, 472]",doc20_p8,vlm_text,0.95,white dwarf cooling,scope: global;metric: cluster_age,"we derive an age of 132+26−27 Myr for the Pleiades, which is older than the isochrone fitting (77.6 Myr; Mermilliod 1981)...",
2019A&A...628A..66L,OpC,M45,distance,135.15,pc,2,"[0, 0, 1000, 1000]",doc20_p2,vlm_table,0.95,kinematic and Bayesian approach,scope: global;metric: distance,We infer a distance of 135.15±0.43 pc for the Pleiades from the Bayesian approach of Luri et al. (2018) and kinematic members (Table 1)...,
2019A&A...628A..66L,OpC,M45,distance,135.15,pc,5,"[67, 66, 950, 183]",doc20_p5,vlm_table,0.95,kinematic and Bayesian approach,scope: global;metric: distance,"Table 1. Positional and kinematics data of the Pleiades, Praesepe, and α Per clusters... Pleiades 135.15±0.43",
2022RMxAA..58..315M,OpC,M45,parallax,8.6,mas,3,"[331, 184, 394, 202]",doc6_p3,vlm_text,0.95,trigonometric parallax (Hipparcos),scope: global;metric: parallax,"The Hipparcos parallax is too large at approximately 8.6 mas, placing the Pleiades main sequence about 0.5 mag fainter with respect to the well-established main sequence at its metallicity.",
2023A&A...677A.162B,OpC,M45,cluster_age,120,Myr,2,"[58, 63, 941, 420]",doc28_p2,vlm_table,0.95,isochrone fitting,scope: global;metric: cluster_age,"Table 1. Compilation of abundance, αML, and age estimates for the Pleiades open cluster based on isochrone fitting. ... 120 ... Bouy et al. (2015)",
2023A&A...677A.162B,OpC,M45,cluster_age,125,Myr,2,"[58, 63, 941, 420]",doc28_p2,vlm_table,0.95,isochrone fitting,scope: global;metric: cluster_age,"Table 1. Compilation of abundance, αML, and age estimates for the Pleiades open cluster based on isochrone fitting. ... 125 ± 35 ... Gossage et al. (2018)",
2023A&A...677A.162B,OpC,M45,cluster_age,120,Myr,2,"[58, 63, 941, 420]",doc28_p2,vlm_table,0.95,isochrone fitting,scope: global;metric: cluster_age,"Table 1. Compilation of abundance, αML, and age estimates for the Pleiades open cluster based on isochrone fitting. ... 120 ± 20 ... Heyl et al. (2022)",
2023A&A...677A.162B,OpC,M45,distance,135,pc,2,"[877, 823, 911, 835]",doc28_p2,vlm_text,0.95,average distance,scope: global;metric: distance,"At average distances of ≈45 pc (van Leeuwen 2009; Röser et al. 2011; Gaia Collaboration et al. 2018) and ≈135 pc (e.g. Percival et al. 2005; Heyl et al. 2022), respectively, the Hyades and the Pleiade",
2023A&A...677A.163A,OpC,M45,cluster_age,7.99,Myr,5,"[58, 64, 941, 699]",doc26_p5,vlm_table,0.98,isochrone fitting (BASE-9),scope: global;metric: cluster_age,Table 2. Number of members found with the PM model... Pleiades ... logAge (Myr) 7.99,
2023A&A...677A.163A,OpC,M45,distance,135.74,pc,5,"[58, 64, 941, 699]",doc26_p5,vlm_table,0.98,astrometric and photometric data (Gaia DR3),scope: global;metric: distance,Table 2. Number of members found with the PM model... Pleiades ... d (pc) 135.74 ± 0.10,
2023A&A...677A.163A,OpC,M45,fe_h,0.015,dex,5,"[58, 64, 941, 699]",doc26_p5,vlm_table,0.98,isochrone fitting (BASE-9),scope: global;metric: fe_h,Table 2. Number of members found with the PM model... Pleiades ... Z (dex) 0.015,
