source_id,entity_type,entity_name,field_name,field_value,field_unit,page,bbox,trace_id,extraction_method,extraction_confidence,measurement_method,condition_tags,context_snippet,raw_field
2012ApJ...760L..14L,SN*,SN 2011fe,peak_absolute_magnitude,"-18.55 ± 0.14",mag,7,"[541, 604, 553, 624]",doc15_p7,vlm_text,0.98,TRGB distance derivation,scope: global;metric: peak_absolute_magnitude,"From these values with our distance estimate we derive the NIR absolute magnitudes for SN 2011fe: M_{J,max} = -18.79 ± 0.14, M_{H,max} = -18.55 ± 0.14, and M_{K_s,max} = -18.66 ± 0.13",
2012ApJ...760L..14L,SN*,SN 2011fe,peak_absolute_magnitude,"-18.66 ± 0.13",mag,7,"[797, 604, 809, 624]",doc15_p7,vlm_text,0.98,TRGB distance derivation,scope: global;metric: peak_absolute_magnitude,"From these values with our distance estimate we derive the NIR absolute magnitudes for SN 2011fe: M_{J,max} = -18.79 ± 0.14, M_{H,max} = -18.55 ± 0.14, and M_{K_s,max} = -18.66 ± 0.13",
2012JAVSO..40..872R,SN*,SN 2011fe,peak_absolute_magnitude,"-19.21",mag,2,"[599, 309, 649, 329]",doc16_p2,vlm_text,0.98,photometry,scope: global;metric: peak_absolute_magnitude,"we derive absolute magnitudes M_B = -19.21, M_V = -19.19, M_R = -19.18 and M_I = -18.94.",
2012JAVSO..40..872R,SN*,SN 2011fe,peak_absolute_magnitude,"-19.19",mag,2,"[726, 309, 776, 329]",doc16_p2,vlm_text,0.98,photometry,scope: global;metric: peak_absolute_magnitude,"we derive absolute magnitudes M_B = -19.21, M_V = -19.19, M_R = -19.18 and M_I = -18.94.",
2012JAVSO..40..872R,SN*,SN 2011fe,peak_absolute_magnitude,"-19.18 ± 0.15",mag,27,"[124, 335, 793, 406]",doc16_p27,vlm_table,0.98,photometry,scope: global;metric: peak_absolute_magnitude,"Table 6. Absolute magnitudes at maximum light, corrected for extinction ... R -19.18 ± 0.15",
2012JAVSO..40..872R,SN*,SN 2011fe,peak_absolute_magnitude,"-18.94 ± 0.15",mag,27,"[124, 335, 793, 406]",doc16_p27,vlm_table,0.98,photometry,scope: global;metric: peak_absolute_magnitude,"Table 6. Absolute magnitudes at maximum light, corrected for extinction ... I -18.94 ± 0.15",
2012JAVSO..40..872R,SN*,SN 2011fe,peak_absolute_magnitude,"-19.18",mag,2,"[177, 338, 227, 358]",doc16_p2,vlm_text,0.98,photometry,scope: global;metric: peak_absolute_magnitude,"we derive absolute magnitudes M_B = -19.21, M_V = -19.19, M_R = -19.18 and M_I = -18.94.",
2012JAVSO..40..872R,SN*,SN 2011fe,peak_absolute_magnitude,"-18.94",mag,2,"[337, 338, 387, 358]",doc16_p2,vlm_text,0.98,photometry,scope: global;metric: peak_absolute_magnitude,"we derive absolute magnitudes M_B = -19.21, M_V = -19.19, M_R = -19.18 and M_I = -18.94.",
2012JAVSO..40..872R,SN*,SN 2011fe,peak_absolute_magnitude,"-19.21",mag,24,"[185, 519, 235, 539]",doc16_p24,vlm_text,0.98,photometry,scope: global;metric: peak_absolute_magnitude,"we find absolute magnitudes of M_B = -19.21, M_V = -19.19, M_R = -19.18 and M_I = -18.94",
2012JAVSO..40..872R,SN*,SN 2011fe,peak_absolute_magnitude,"-19.19",mag,24,"[310, 519, 360, 539]",doc16_p24,vlm_text,0.98,photometry,scope: global;metric: peak_absolute_magnitude,"we find absolute magnitudes of M_B = -19.21, M_V = -19.19, M_R = -19.18 and M_I = -18.94",
2012JAVSO..40..872R,SN*,SN 2011fe,peak_absolute_magnitude,"-19.18",mag,24,"[434, 519, 484, 539]",doc16_p24,vlm_text,0.98,photometry,scope: global;metric: peak_absolute_magnitude,"we find absolute magnitudes of M_B = -19.21, M_V = -19.19, M_R = -19.18 and M_I = -18.94",
2012JAVSO..40..872R,SN*,SN 2011fe,peak_absolute_magnitude,"-18.94",mag,24,"[582, 519, 632, 539]",doc16_p24,vlm_text,0.98,photometry,scope: global;metric: peak_absolute_magnitude,"we find absolute magnitudes of M_B = -19.21, M_V = -19.19, M_R = -19.18 and M_I = -18.94",
2012JAVSO..40..872R,SN*,SN 2011fe,peak_absolute_magnitude,"-19.21 ± 0.15",mag,27,"[124, 335, 793, 406]",doc16_p27,vlm_table,0.98,photometry,scope: global;metric: peak_absolute_magnitude,"Table 6. Absolute magnitudes at maximum light, corrected for extinction ... B -19.21 ± 0.15",
2012JAVSO..40..872R,SN*,SN 2011fe,peak_absolute_magnitude,"-19.19 ± 0.15",mag,27,"[124, 335, 793, 406]",doc16_p27,vlm_table,0.98,photometry,scope: global;metric: peak_absolute_magnitude,"Table 6. Absolute magnitudes at maximum light, corrected for extinction ... V -19.19 ± 0.15",
2013A&A...554A..27P,SN*,SN 2011fe,peak_absolute_magnitude,"-19.06 ± 0.19",mag,1,"[0, 0, 1000, 1000]",doc10_p1,vlm_table,0.95,spectrophotometric observations and SALT2 fit,scope: global;metric: peak_absolute_magnitude,Table 3. Relevant parameters for SN 2011fe derived from this work ... M_max V -19.06 ± 0.19 mag,
2013NewA...20...30M,SN*,SN 2011fe,peak_absolute_magnitude,"-19.55",mag,7,"[403, 838, 447, 859]",doc6_p7,vlm_text,0.95,lightcurve fitting / distance modulus derivation,scope: global;metric: peak_absolute_magnitude,The absolute magnitude of SN 2011fe corresponding to the (m-M)o=29.34 distance modulus is MB=-19.55.,
2015MNRAS.446.2073G,SN*,SN 2011fe,peak_absolute_magnitude,"-19.21 ± 0.15",mag,2,"[82, 81, 892, 716]",doc11_p2,vlm_table,0.98,photometry,scope: global;metric: peak_absolute_magnitude,Table 1. Early-Time SN Parameters. ... M_B(peak) [mag] -19.21 ± 0.15^R ... SN 2011fe,
2016ApJ...820...67Z,SN*,SN 2011fe,peak_absolute_magnitude,"-19.24 ± 0.19",mag,4,"[168, 785, 321, 804]",doc14_p4,vlm_text,0.98,Cepheid distance modulus and extinction correction,scope: global;metric: peak_absolute_magnitude,"Adopting a Cepheid distance modulus of μ = 29.04 ± 0.19 mag (6.4 Mpc; Shappee & Stanek 2011) and correcting for the Galactic and host-galaxy extinction with R_V = 3.1, we derive absolute B and V magni",
2016ApJ...820...67Z,SN*,SN 2011fe,peak_absolute_magnitude,"-19.17 ± 0.19",mag,4,"[410, 785, 563, 804]",doc14_p4,vlm_text,0.98,Cepheid distance modulus and extinction correction,scope: global;metric: peak_absolute_magnitude,"Adopting a Cepheid distance modulus of μ = 29.04 ± 0.19 mag (6.4 Mpc; Shappee & Stanek 2011) and correcting for the Galactic and host-galaxy extinction with R_V = 3.1, we derive absolute B and V magni",
2016ApJ...820...67Z,SN*,SN 2011fe,peak_absolute_magnitude,"-19.23 ± 0.19",mag,39,"[303, 364, 696, 650]",doc14_p39,vlm_table,0.98,Cepheid distance modulus and extinction correction,scope: global;metric: peak_absolute_magnitude,Table 4. Photometric Parameters of SN 2011fe ... Absolute magnitude U -19.74 ± 0.19 B -19.23 ± 0.19 V -19.17 ± 0.19 R -19.11 ± 0.19 I -18.85 ± 0.19,
2016ApJ...820...67Z,SN*,SN 2011fe,peak_absolute_magnitude,"-19.17 ± 0.19",mag,39,"[303, 364, 696, 650]",doc14_p39,vlm_table,0.98,Cepheid distance modulus and extinction correction,scope: global;metric: peak_absolute_magnitude,Table 4. Photometric Parameters of SN 2011fe ... Absolute magnitude U -19.74 ± 0.19 B -19.23 ± 0.19 V -19.17 ± 0.19 R -19.11 ± 0.19 I -18.85 ± 0.19,
2020MNRAS.491.5991F,SN*,SN 2011fe,peak_absolute_magnitude,9.98 (0.02),mag,8,"[67, 116, 917, 751]",doc13_p8,vlm_table,0.95,Cepheid distance,scope: global;metric: peak_absolute_magnitude,Table 2. Supernova and Host-Galaxy Properties ... V_peak (mag) ... SN 2011fe ... 9.98 (0.02)^P,
